feature	u	v	sig_level	power	estimated_sample_size
Cells_Intensity_LowerQuartileIntensity_RFP	1	1679	4.17362270450751e-05	0.8	303.674944516554
Cells_Intensity_MADIntensity_DAPI	1	1679	4.17362270450751e-05	0.8	1383.84377026308
Cells_Intensity_MADIntensity_GFP	1	1679	4.17362270450751e-05	0.8	335.971039567688
Cells_Intensity_MADIntensity_RFP	1	1679	4.17362270450751e-05	0.8	638.611728270432
Cells_Intensity_MassDisplacement_DAPI	1	1679	4.17362270450751e-05	0.8	8528.7576149249
Cells_Intensity_MassDisplacement_GFP	1	1679	4.17362270450751e-05	0.8	17719.6430722781
Cells_Intensity_MassDisplacement_RFP	1	1679	4.17362270450751e-05	0.8	16617.8615294261
Cells_Intensity_MaxIntensityEdge_DAPI	1	1679	4.17362270450751e-05	0.8	1100.05937646235
Cells_Intensity_MaxIntensityEdge_GFP	1	1679	4.17362270450751e-05	0.8	580.920926807153
Cells_Intensity_MaxIntensityEdge_RFP	1	1679	4.17362270450751e-05	0.8	367.80211628644
Cells_Intensity_MaxIntensity_DAPI	1	1679	4.17362270450751e-05	0.8	389.805408198578
Cells_Intensity_MaxIntensity_GFP	1	1679	4.17362270450751e-05	0.8	719.056224088415
Cells_Intensity_MaxIntensity_RFP	1	1679	4.17362270450751e-05	0.8	452.476411018716
Cells_Intensity_MeanIntensityEdge_DAPI	1	1679	4.17362270450751e-05	0.8	343.883061192193
Cells_Intensity_MeanIntensityEdge_GFP	1	1679	4.17362270450751e-05	0.8	312.017379775987
Cells_Intensity_MeanIntensityEdge_RFP	1	1679	4.17362270450751e-05	0.8	173.652695907426
Cells_Intensity_MeanIntensity_DAPI	1	1679	4.17362270450751e-05	0.8	167.916643017989
Cells_Intensity_MeanIntensity_GFP	1	1679	4.17362270450751e-05	0.8	245.11216678103
Cells_Intensity_MeanIntensity_RFP	1	1679	4.17362270450751e-05	0.8	314.835192271694
Cells_Intensity_MedianIntensity_DAPI	1	1679	4.17362270450751e-05	0.8	459.383493752603
Cells_Intensity_MedianIntensity_GFP	1	1679	4.17362270450751e-05	0.8	357.209708395473
Cells_Intensity_MedianIntensity_RFP	1	1679	4.17362270450751e-05	0.8	384.976222032948
Cells_Intensity_MinIntensityEdge_DAPI	1	1679	4.17362270450751e-05	0.8	214.19527286131
Cells_Intensity_MinIntensityEdge_GFP	1	1679	4.17362270450751e-05	0.8	2666.31408670244
Cells_Intensity_MinIntensityEdge_RFP	1	1679	4.17362270450751e-05	0.8	79.5008964216074
Cells_Intensity_MinIntensity_DAPI	1	1679	4.17362270450751e-05	0.8	169.192235552066
Cells_Intensity_MinIntensity_GFP	1	1679	4.17362270450751e-05	0.8	1436.8121841765
Cells_Intensity_MinIntensity_RFP	1	1679	4.17362270450751e-05	0.8	135.890893276347
Cells_Intensity_StdIntensityEdge_DAPI	1	1679	4.17362270450751e-05	0.8	1986.70772830923
Cells_Intensity_StdIntensityEdge_GFP	1	1679	4.17362270450751e-05	0.8	345.615253028
Cells_Intensity_StdIntensityEdge_RFP	1	1679	4.17362270450751e-05	0.8	373.845148369565
Cells_Intensity_StdIntensity_DAPI	1	1679	4.17362270450751e-05	0.8	240.184986934133
Cells_Intensity_StdIntensity_GFP	1	1679	4.17362270450751e-05	0.8	240.487955283405
Cells_Intensity_StdIntensity_RFP	1	1679	4.17362270450751e-05	0.8	376.428901985773
Cells_Intensity_UpperQuartileIntensity_DAPI	1	1679	4.17362270450751e-05	0.8	452.34948708655
Cells_Intensity_UpperQuartileIntensity_GFP	1	1679	4.17362270450751e-05	0.8	281.747623404261
Cells_Intensity_UpperQuartileIntensity_RFP	1	1679	4.17362270450751e-05	0.8	386.623421450561
Cells_Location_CenterMassIntensity_X_DAPI	1	1679	4.17362270450751e-05	0.8	34744.4346347257
Cells_Location_CenterMassIntensity_X_GFP	1	1679	4.17362270450751e-05	0.8	35171.3173498474
Cells_Location_CenterMassIntensity_X_RFP	1	1679	4.17362270450751e-05	0.8	34291.6900592397
Cells_Location_CenterMassIntensity_Y_DAPI	1	1679	4.17362270450751e-05	0.8	16093.4475815762
Cells_Location_CenterMassIntensity_Y_GFP	1	1679	4.17362270450751e-05	0.8	16940.5975183337
Cells_Location_CenterMassIntensity_Y_RFP	1	1679	4.17362270450751e-05	0.8	16957.0032530345
Cells_Location_CenterMassIntensity_Z_DAPI	1	1679	4.17362270450751e-05	Cells_Location_CenterMassIntensity_Z_DAPI	1
Cells_Location_CenterMassIntensity_Z_GFP	1	1679	4.17362270450751e-05	Cells_Location_CenterMassIntensity_Z_GFP	1
Cells_Location_CenterMassIntensity_Z_RFP	1	1679	4.17362270450751e-05	Cells_Location_CenterMassIntensity_Z_RFP	1
Cells_Location_Center_X	1	1679	4.17362270450751e-05	0.8	32827.1916566519
Cells_Location_Center_Y	1	1679	4.17362270450751e-05	0.8	16973.0397511363
Cells_Location_Center_Z	1	1679	4.17362270450751e-05	Cells_Location_Center_Z	1
Cells_Location_MaxIntensity_X_DAPI	1	1679	4.17362270450751e-05	0.8	32691.6627395038
Cells_Location_MaxIntensity_X_GFP	1	1679	4.17362270450751e-05	0.8	30352.078621374
Cells_Location_MaxIntensity_X_RFP	1	1679	4.17362270450751e-05	0.8	62362.8910998089
Cells_Location_MaxIntensity_Y_DAPI	1	1679	4.17362270450751e-05	0.8	16417.1391094071
Cells_Location_MaxIntensity_Y_GFP	1	1679	4.17362270450751e-05	0.8	15731.7259201377
Cells_Location_MaxIntensity_Y_RFP	1	1679	4.17362270450751e-05	0.8	23750.9729560953
Cells_Location_MaxIntensity_Z_DAPI	1	1679	4.17362270450751e-05	Cells_Location_MaxIntensity_Z_DAPI	1
Cells_Location_MaxIntensity_Z_GFP	1	1679	4.17362270450751e-05	Cells_Location_MaxIntensity_Z_GFP	1
Cells_Location_MaxIntensity_Z_RFP	1	1679	4.17362270450751e-05	Cells_Location_MaxIntensity_Z_RFP	1
Cells_Neighbors_AngleBetweenNeighbors_50	1	1679	4.17362270450751e-05	0.8	1657.56754532712
Cells_Neighbors_AngleBetweenNeighbors_Adjacent	1	1679	4.17362270450751e-05	0.8	1657.56754532712
Cells_Neighbors_FirstClosestDistance_50	1	1679	4.17362270450751e-05	0.8	191.146961348998
Cells_Neighbors_FirstClosestDistance_Adjacent	1	1679	4.17362270450751e-05	0.8	191.146961348998
Cells_Neighbors_FirstClosestObjectNumber_50	1	1679	4.17362270450751e-05	0.8	130.911381873976
Cells_Neighbors_FirstClosestObjectNumber_Adjacent	1	1679	4.17362270450751e-05	0.8	130.911381873976
Cells_Neighbors_NumberOfNeighbors_50	1	1679	4.17362270450751e-05	0.8	211.096835728702
Cells_Neighbors_NumberOfNeighbors_Adjacent	1	1679	4.17362270450751e-05	0.8	202.848146093738
Cells_Neighbors_PercentTouching_50	1	1679	4.17362270450751e-05	0.8	344.04912765708
Cells_Neighbors_PercentTouching_Adjacent	1	1679	4.17362270450751e-05	0.8	559.232100851944
Cells_Neighbors_SecondClosestDistance_50	1	1679	4.17362270450751e-05	0.8	186.440668375721
Cells_Neighbors_SecondClosestDistance_Adjacent	1	1679	4.17362270450751e-05	0.8	186.440668375721
Cells_Neighbors_SecondClosestObjectNumber_50	1	1679	4.17362270450751e-05	0.8	161.791252717527
Cells_Neighbors_SecondClosestObjectNumber_Adjacent	1	1679	4.17362270450751e-05	0.8	161.791252717527
Cells_Parent_Nuclei	1	1679	4.17362270450751e-05	0.8	242.327059718573
Cells_RadialDistribution_FracAtD_DAPI_1of4	1	1679	4.17362270450751e-05	0.8	2697.54494977925
Cells_RadialDistribution_FracAtD_DAPI_2of4	1	1679	4.17362270450751e-05	0.8	2544.2675626903
Cells_RadialDistribution_FracAtD_DAPI_3of4	1	1679	4.17362270450751e-05	0.8	1349.11319743803
Cells_RadialDistribution_FracAtD_DAPI_4of4	1	1679	4.17362270450751e-05	0.8	2714.27090311461
Cells_RadialDistribution_FracAtD_GFP_1of4	1	1679	4.17362270450751e-05	0.8	88226.4003833431
Cells_RadialDistribution_FracAtD_GFP_2of4	1	1679	4.17362270450751e-05	0.8	614168.788224304
Cells_RadialDistribution_FracAtD_GFP_3of4	1	1679	4.17362270450751e-05	0.8	38952.726340749
Cells_RadialDistribution_FracAtD_GFP_4of4	1	1679	4.17362270450751e-05	0.8	94231.008333169
Cells_RadialDistribution_FracAtD_RFP_1of4	1	1679	4.17362270450751e-05	0.8	860.683260954213
Cells_RadialDistribution_FracAtD_RFP_2of4	1	1679	4.17362270450751e-05	0.8	1040.08785263804
Cells_RadialDistribution_FracAtD_RFP_3of4	1	1679	4.17362270450751e-05	0.8	2575.50498529516
Cells_RadialDistribution_FracAtD_RFP_4of4	1	1679	4.17362270450751e-05	0.8	1321.35700413477
Cells_RadialDistribution_MeanFrac_DAPI_1of4	1	1679	4.17362270450751e-05	0.8	4883.91321752094
Cells_RadialDistribution_MeanFrac_DAPI_2of4	1	1679	4.17362270450751e-05	0.8	10508.3914531537
Cells_RadialDistribution_MeanFrac_DAPI_3of4	1	1679	4.17362270450751e-05	0.8	1330.87758946456
Cells_RadialDistribution_MeanFrac_DAPI_4of4	1	1679	4.17362270450751e-05	0.8	2462.82932410963
Cells_RadialDistribution_MeanFrac_GFP_1of4	1	1679	4.17362270450751e-05	0.8	5236.558783108
Cells_RadialDistribution_MeanFrac_GFP_2of4	1	1679	4.17362270450751e-05	0.8	5003.66425181777
Cells_RadialDistribution_MeanFrac_GFP_3of4	1	1679	4.17362270450751e-05	0.8	8060.3290840512
Cells_RadialDistribution_MeanFrac_GFP_4of4	1	1679	4.17362270450751e-05	0.8	8082.96398352966
Cells_RadialDistribution_MeanFrac_RFP_1of4	1	1679	4.17362270450751e-05	0.8	696.437405583865
Cells_RadialDistribution_MeanFrac_RFP_2of4	1	1679	4.17362270450751e-05	0.8	802.69917288515
Cells_RadialDistribution_MeanFrac_RFP_3of4	1	1679	4.17362270450751e-05	0.8	4024.90529699623
Cells_RadialDistribution_MeanFrac_RFP_4of4	1	1679	4.17362270450751e-05	0.8	1062.00632014182
Cells_RadialDistribution_RadialCV_DAPI_1of4	1	1679	4.17362270450751e-05	0.8	3010.37758888562
Cells_RadialDistribution_RadialCV_DAPI_2of4	1	1679	4.17362270450751e-05	0.8	1856.72896677078
Cells_RadialDistribution_RadialCV_DAPI_3of4	1	1679	4.17362270450751e-05	0.8	8511.39361238475
Cells_RadialDistribution_RadialCV_DAPI_4of4	1	1679	4.17362270450751e-05	0.8	395.813726375439
Cells_RadialDistribution_RadialCV_GFP_1of4	1	1679	4.17362270450751e-05	0.8	3502.77351516612
Cells_RadialDistribution_RadialCV_GFP_2of4	1	1679	4.17362270450751e-05	0.8	14900.1550710148
Cells_RadialDistribution_RadialCV_GFP_3of4	1	1679	4.17362270450751e-05	0.8	3759.31369751308
Cells_RadialDistribution_RadialCV_GFP_4of4	1	1679	4.17362270450751e-05	0.8	1291.18366220547
Cells_RadialDistribution_RadialCV_RFP_1of4	1	1679	4.17362270450751e-05	0.8	295502.766215874
Cells_RadialDistribution_RadialCV_RFP_2of4	1	1679	4.17362270450751e-05	0.8	1655.52760130648
Cells_RadialDistribution_RadialCV_RFP_3of4	1	1679	4.17362270450751e-05	0.8	1967.08196708834
Cells_RadialDistribution_RadialCV_RFP_4of4	1	1679	4.17362270450751e-05	0.8	1055.85470985131
Cells_Texture_AngularSecondMoment_DAPI_3_00_256	1	1679	4.17362270450751e-05	0.8	173.797745953057
Cells_Texture_AngularSecondMoment_DAPI_3_01_256	1	1679	4.17362270450751e-05	0.8	169.047210720699
Cells_Texture_AngularSecondMoment_DAPI_3_02_256	1	1679	4.17362270450751e-05	0.8	174.428720280075
Cells_Texture_AngularSecondMoment_DAPI_3_03_256	1	1679	4.17362270450751e-05	0.8	169.930206282569
Cells_Texture_AngularSecondMoment_GFP_3_00_256	1	1679	4.17362270450751e-05	0.8	857.168288199235
Cells_Texture_AngularSecondMoment_GFP_3_01_256	1	1679	4.17362270450751e-05	0.8	1078.10099771226
Cells_Texture_AngularSecondMoment_GFP_3_02_256	1	1679	4.17362270450751e-05	0.8	1028.04864525901
Cells_Texture_AngularSecondMoment_GFP_3_03_256	1	1679	4.17362270450751e-05	0.8	810.40358041358
Cells_Texture_AngularSecondMoment_RFP_3_00_256	1	1679	4.17362270450751e-05	0.8	559.105577926815
Cells_Texture_AngularSecondMoment_RFP_3_01_256	1	1679	4.17362270450751e-05	0.8	568.380039740818
Cells_Texture_AngularSecondMoment_RFP_3_02_256	1	1679	4.17362270450751e-05	0.8	555.305356148058
Cells_Texture_AngularSecondMoment_RFP_3_03_256	1	1679	4.17362270450751e-05	0.8	517.288963966639
Cells_Texture_Contrast_DAPI_3_00_256	1	1679	4.17362270450751e-05	0.8	408.710172494024
Cells_Texture_Contrast_DAPI_3_01_256	1	1679	4.17362270450751e-05	0.8	415.144188239795
Cells_Texture_Contrast_DAPI_3_02_256	1	1679	4.17362270450751e-05	0.8	432.726909807887
Cells_Texture_Contrast_DAPI_3_03_256	1	1679	4.17362270450751e-05	0.8	445.902321254621
Cells_Texture_Contrast_GFP_3_00_256	1	1679	4.17362270450751e-05	0.8	246.397378947848
Cells_Texture_Contrast_GFP_3_01_256	1	1679	4.17362270450751e-05	0.8	252.830295602531
Cells_Texture_Contrast_GFP_3_02_256	1	1679	4.17362270450751e-05	0.8	245.002013410638
Cells_Texture_Contrast_GFP_3_03_256	1	1679	4.17362270450751e-05	0.8	268.046947705134
Cells_Texture_Contrast_RFP_3_00_256	1	1679	4.17362270450751e-05	0.8	497.417447542419
Cells_Texture_Contrast_RFP_3_01_256	1	1679	4.17362270450751e-05	0.8	574.106151133371
Cells_Texture_Contrast_RFP_3_02_256	1	1679	4.17362270450751e-05	0.8	536.207279566093
Cells_Texture_Contrast_RFP_3_03_256	1	1679	4.17362270450751e-05	0.8	503.298232099112
Cells_Texture_Correlation_DAPI_3_00_256	1	1679	4.17362270450751e-05	0.8	486.492722919546
Cells_Texture_Correlation_DAPI_3_01_256	1	1679	4.17362270450751e-05	0.8	521.993467593042
Cells_Texture_Correlation_DAPI_3_02_256	1	1679	4.17362270450751e-05	0.8	556.12340273608
Cells_Texture_Correlation_DAPI_3_03_256	1	1679	4.17362270450751e-05	0.8	506.595243545991
Cells_Texture_Correlation_GFP_3_00_256	1	1679	4.17362270450751e-05	0.8	1775.08390161579
Cells_Texture_Correlation_GFP_3_01_256	1	1679	4.17362270450751e-05	0.8	3346.54902927748
Cells_Texture_Correlation_GFP_3_02_256	1	1679	4.17362270450751e-05	0.8	2147.08764738137
Cells_Texture_Correlation_GFP_3_03_256	1	1679	4.17362270450751e-05	0.8	2312.57557971184
Cells_Texture_Correlation_RFP_3_00_256	1	1679	4.17362270450751e-05	0.8	3935.3568288278
Cells_Texture_Correlation_RFP_3_01_256	1	1679	4.17362270450751e-05	0.8	3919.43346532833
Cells_Texture_Correlation_RFP_3_02_256	1	1679	4.17362270450751e-05	0.8	3353.20512369944
Cells_Texture_Correlation_RFP_3_03_256	1	1679	4.17362270450751e-05	0.8	12439.4438719229
Cells_Texture_DifferenceEntropy_DAPI_3_00_256	1	1679	4.17362270450751e-05	0.8	120.779511996676
Cells_Texture_DifferenceEntropy_DAPI_3_01_256	1	1679	4.17362270450751e-05	0.8	124.496515226318
Cells_Texture_DifferenceEntropy_DAPI_3_02_256	1	1679	4.17362270450751e-05	0.8	123.486847969369
Cells_Texture_DifferenceEntropy_DAPI_3_03_256	1	1679	4.17362270450751e-05	0.8	124.828179834961
Cells_Texture_DifferenceEntropy_GFP_3_00_256	1	1679	4.17362270450751e-05	0.8	135.246143396352
Cells_Texture_DifferenceEntropy_GFP_3_01_256	1	1679	4.17362270450751e-05	0.8	130.51713880474
Cells_Texture_DifferenceEntropy_GFP_3_02_256	1	1679	4.17362270450751e-05	0.8	142.679506407075
Cells_Texture_DifferenceEntropy_GFP_3_03_256	1	1679	4.17362270450751e-05	0.8	132.544083701064
Cells_Texture_DifferenceEntropy_RFP_3_00_256	1	1679	4.17362270450751e-05	0.8	307.705292341758
Cells_Texture_DifferenceEntropy_RFP_3_01_256	1	1679	4.17362270450751e-05	0.8	310.666976756377
Cells_Texture_DifferenceEntropy_RFP_3_02_256	1	1679	4.17362270450751e-05	0.8	347.40652166158
Cells_Texture_DifferenceEntropy_RFP_3_03_256	1	1679	4.17362270450751e-05	0.8	296.787777696964
Cells_Texture_DifferenceVariance_DAPI_3_00_256	1	1679	4.17362270450751e-05	0.8	140.856247551713
Cells_Texture_DifferenceVariance_DAPI_3_01_256	1	1679	4.17362270450751e-05	0.8	135.749087911669
Cells_Texture_DifferenceVariance_DAPI_3_02_256	1	1679	4.17362270450751e-05	0.8	141.040248599335
Cells_Texture_DifferenceVariance_DAPI_3_03_256	1	1679	4.17362270450751e-05	0.8	136.337949697672
Cells_Texture_DifferenceVariance_GFP_3_00_256	1	1679	4.17362270450751e-05	0.8	172.282721289565
Cells_Texture_DifferenceVariance_GFP_3_01_256	1	1679	4.17362270450751e-05	0.8	164.732723861448
Cells_Texture_DifferenceVariance_GFP_3_02_256	1	1679	4.17362270450751e-05	0.8	181.506673855124
Cells_Texture_DifferenceVariance_GFP_3_03_256	1	1679	4.17362270450751e-05	0.8	160.669964885489
Cells_Texture_DifferenceVariance_RFP_3_00_256	1	1679	4.17362270450751e-05	0.8	449.505649906491
Cells_Texture_DifferenceVariance_RFP_3_01_256	1	1679	4.17362270450751e-05	0.8	446.206682758169
Cells_Texture_DifferenceVariance_RFP_3_02_256	1	1679	4.17362270450751e-05	0.8	473.350791019196
Cells_Texture_DifferenceVariance_RFP_3_03_256	1	1679	4.17362270450751e-05	0.8	428.707343508521
Cells_Texture_Entropy_DAPI_3_00_256	1	1679	4.17362270450751e-05	0.8	120.038589767699
Cells_Texture_Entropy_DAPI_3_01_256	1	1679	4.17362270450751e-05	0.8	120.983103078654
Cells_Texture_Entropy_DAPI_3_02_256	1	1679	4.17362270450751e-05	0.8	120.73801940556
Cells_Texture_Entropy_DAPI_3_03_256	1	1679	4.17362270450751e-05	0.8	120.69709187968
Cells_Texture_Entropy_GFP_3_00_256	1	1679	4.17362270450751e-05	0.8	154.092002004551
Cells_Texture_Entropy_GFP_3_01_256	1	1679	4.17362270450751e-05	0.8	161.115615920554
Cells_Texture_Entropy_GFP_3_02_256	1	1679	4.17362270450751e-05	0.8	162.644981284908
Cells_Texture_Entropy_GFP_3_03_256	1	1679	4.17362270450751e-05	0.8	156.608418665983
Cells_Texture_Entropy_RFP_3_00_256	1	1679	4.17362270450751e-05	0.8	376.603149083994
Cells_Texture_Entropy_RFP_3_01_256	1	1679	4.17362270450751e-05	0.8	384.126840083203
Cells_Texture_Entropy_RFP_3_02_256	1	1679	4.17362270450751e-05	0.8	396.948793120263
Cells_Texture_Entropy_RFP_3_03_256	1	1679	4.17362270450751e-05	0.8	376.390980785714
Cells_Texture_InfoMeas1_DAPI_3_00_256	1	1679	4.17362270450751e-05	0.8	178.049698459242
Cells_Texture_InfoMeas1_DAPI_3_01_256	1	1679	4.17362270450751e-05	0.8	171.948513112154
Cells_Texture_InfoMeas1_DAPI_3_02_256	1	1679	4.17362270450751e-05	0.8	177.710252369871
Cells_Texture_InfoMeas1_DAPI_3_03_256	1	1679	4.17362270450751e-05	0.8	176.757867971161
Cells_Texture_InfoMeas1_GFP_3_00_256	1	1679	4.17362270450751e-05	0.8	2724.69993644426
Cells_Texture_InfoMeas1_GFP_3_01_256	1	1679	4.17362270450751e-05	0.8	1563.49188825746
Cells_Texture_InfoMeas1_GFP_3_02_256	1	1679	4.17362270450751e-05	0.8	1562.67492242392
Cells_Texture_InfoMeas1_GFP_3_03_256	1	1679	4.17362270450751e-05	0.8	1685.23908738009
Cells_Texture_InfoMeas1_RFP_3_00_256	1	1679	4.17362270450751e-05	0.8	4457.72304579601
Cells_Texture_InfoMeas1_RFP_3_01_256	1	1679	4.17362270450751e-05	0.8	1515.84492921067
Cells_Texture_InfoMeas1_RFP_3_02_256	1	1679	4.17362270450751e-05	0.8	1775.58996794179
Cells_Texture_InfoMeas1_RFP_3_03_256	1	1679	4.17362270450751e-05	0.8	2026.72636153175
Cells_Texture_InfoMeas2_DAPI_3_00_256	1	1679	4.17362270450751e-05	0.8	96.5745161403954
Cells_Texture_InfoMeas2_DAPI_3_01_256	1	1679	4.17362270450751e-05	0.8	94.9968841844571
Cells_Texture_InfoMeas2_DAPI_3_02_256	1	1679	4.17362270450751e-05	0.8	96.2587493334158
Cells_Texture_InfoMeas2_DAPI_3_03_256	1	1679	4.17362270450751e-05	0.8	96.4273092577876
Cells_Texture_InfoMeas2_GFP_3_00_256	1	1679	4.17362270450751e-05	0.8	472.874507768607
Cells_Texture_InfoMeas2_GFP_3_01_256	1	1679	4.17362270450751e-05	0.8	514.536886501305
Cells_Texture_InfoMeas2_GFP_3_02_256	1	1679	4.17362270450751e-05	0.8	448.042113605645
Cells_Texture_InfoMeas2_GFP_3_03_256	1	1679	4.17362270450751e-05	0.8	513.116242900165
Cells_Texture_InfoMeas2_RFP_3_00_256	1	1679	4.17362270450751e-05	0.8	1043.80104069863
Cells_Texture_InfoMeas2_RFP_3_01_256	1	1679	4.17362270450751e-05	0.8	764.700319495955
Cells_Texture_InfoMeas2_RFP_3_02_256	1	1679	4.17362270450751e-05	0.8	907.674855590476
Cells_Texture_InfoMeas2_RFP_3_03_256	1	1679	4.17362270450751e-05	0.8	1141.55891209216
Cells_Texture_InverseDifferenceMoment_DAPI_3_00_256	1	1679	4.17362270450751e-05	0.8	136.494073542184
Cells_Texture_InverseDifferenceMoment_DAPI_3_01_256	1	1679	4.17362270450751e-05	0.8	137.812280579296
Cells_Texture_InverseDifferenceMoment_DAPI_3_02_256	1	1679	4.17362270450751e-05	0.8	140.298188367164
Cells_Texture_InverseDifferenceMoment_DAPI_3_03_256	1	1679	4.17362270450751e-05	0.8	138.639394051291
Cells_Texture_InverseDifferenceMoment_GFP_3_00_256	1	1679	4.17362270450751e-05	0.8	134.945873355057
Cells_Texture_InverseDifferenceMoment_GFP_3_01_256	1	1679	4.17362270450751e-05	0.8	135.412513394684
Cells_Texture_InverseDifferenceMoment_GFP_3_02_256	1	1679	4.17362270450751e-05	0.8	148.870122900116
Cells_Texture_InverseDifferenceMoment_GFP_3_03_256	1	1679	4.17362270450751e-05	0.8	131.572550977982
Cells_Texture_InverseDifferenceMoment_RFP_3_00_256	1	1679	4.17362270450751e-05	0.8	335.763196967948
Cells_Texture_InverseDifferenceMoment_RFP_3_01_256	1	1679	4.17362270450751e-05	0.8	321.252160941287
Cells_Texture_InverseDifferenceMoment_RFP_3_02_256	1	1679	4.17362270450751e-05	0.8	365.872105203721
Cells_Texture_InverseDifferenceMoment_RFP_3_03_256	1	1679	4.17362270450751e-05	0.8	313.611577054952
Cells_Texture_SumAverage_DAPI_3_00_256	1	1679	4.17362270450751e-05	0.8	168.881374857283
Cells_Texture_SumAverage_DAPI_3_01_256	1	1679	4.17362270450751e-05	0.8	168.809642887694
Cells_Texture_SumAverage_DAPI_3_02_256	1	1679	4.17362270450751e-05	0.8	168.255429159533
Cells_Texture_SumAverage_DAPI_3_03_256	1	1679	4.17362270450751e-05	0.8	169.096432705996
Cells_Texture_SumAverage_GFP_3_00_256	1	1679	4.17362270450751e-05	0.8	246.722636216877
Cells_Texture_SumAverage_GFP_3_01_256	1	1679	4.17362270450751e-05	0.8	246.864939208403
Cells_Texture_SumAverage_GFP_3_02_256	1	1679	4.17362270450751e-05	0.8	246.496017911543
Cells_Texture_SumAverage_GFP_3_03_256	1	1679	4.17362270450751e-05	0.8	247.506720593249
Cells_Texture_SumAverage_RFP_3_00_256	1	1679	4.17362270450751e-05	0.8	325.253512897297
Cells_Texture_SumAverage_RFP_3_01_256	1	1679	4.17362270450751e-05	0.8	329.853798189769
Cells_Texture_SumAverage_RFP_3_02_256	1	1679	4.17362270450751e-05	0.8	326.587955556445
Cells_Texture_SumAverage_RFP_3_03_256	1	1679	4.17362270450751e-05	0.8	329.764612063917
Cells_Texture_SumEntropy_DAPI_3_00_256	1	1679	4.17362270450751e-05	0.8	120.989716724618
Cells_Texture_SumEntropy_DAPI_3_01_256	1	1679	4.17362270450751e-05	0.8	121.549767153319
Cells_Texture_SumEntropy_DAPI_3_02_256	1	1679	4.17362270450751e-05	0.8	121.205158327315
Cells_Texture_SumEntropy_DAPI_3_03_256	1	1679	4.17362270450751e-05	0.8	121.666413448319
Cells_Texture_SumEntropy_GFP_3_00_256	1	1679	4.17362270450751e-05	0.8	148.493791924915
Cells_Texture_SumEntropy_GFP_3_01_256	1	1679	4.17362270450751e-05	0.8	148.965138913738
Cells_Texture_SumEntropy_GFP_3_02_256	1	1679	4.17362270450751e-05	0.8	148.762238092069
Cells_Texture_SumEntropy_GFP_3_03_256	1	1679	4.17362270450751e-05	0.8	148.123976767797
Cells_Texture_SumEntropy_RFP_3_00_256	1	1679	4.17362270450751e-05	0.8	376.600337930841
Cells_Texture_SumEntropy_RFP_3_01_256	1	1679	4.17362270450751e-05	0.8	377.599137586317
Cells_Texture_SumEntropy_RFP_3_02_256	1	1679	4.17362270450751e-05	0.8	376.935026009201
Cells_Texture_SumEntropy_RFP_3_03_256	1	1679	4.17362270450751e-05	0.8	384.751890313515
Cells_Texture_SumVariance_DAPI_3_00_256	1	1679	4.17362270450751e-05	0.8	284.942103844862
Cells_Texture_SumVariance_DAPI_3_01_256	1	1679	4.17362270450751e-05	0.8	282.170160890824
Cells_Texture_SumVariance_DAPI_3_02_256	1	1679	4.17362270450751e-05	0.8	283.602252148552
Cells_Texture_SumVariance_DAPI_3_03_256	1	1679	4.17362270450751e-05	0.8	282.727593508425
Cells_Texture_SumVariance_GFP_3_00_256	1	1679	4.17362270450751e-05	0.8	331.698313628781
Cells_Texture_SumVariance_GFP_3_01_256	1	1679	4.17362270450751e-05	0.8	332.49960278028
Cells_Texture_SumVariance_GFP_3_02_256	1	1679	4.17362270450751e-05	0.8	332.39912854195
Cells_Texture_SumVariance_GFP_3_03_256	1	1679	4.17362270450751e-05	0.8	333.004589857648
Cells_Texture_SumVariance_RFP_3_00_256	1	1679	4.17362270450751e-05	0.8	599.02396188475
Cells_Texture_SumVariance_RFP_3_01_256	1	1679	4.17362270450751e-05	0.8	597.420925665267
Cells_Texture_SumVariance_RFP_3_02_256	1	1679	4.17362270450751e-05	0.8	596.695655401065
Cells_Texture_SumVariance_RFP_3_03_256	1	1679	4.17362270450751e-05	0.8	616.553315982466
Cells_Texture_Variance_DAPI_3_00_256	1	1679	4.17362270450751e-05	0.8	286.417868225792
Cells_Texture_Variance_DAPI_3_01_256	1	1679	4.17362270450751e-05	0.8	285.032098212566
Cells_Texture_Variance_DAPI_3_02_256	1	1679	4.17362270450751e-05	0.8	285.326635310068
Cells_Texture_Variance_DAPI_3_03_256	1	1679	4.17362270450751e-05	0.8	286.569402678445
Cells_Texture_Variance_GFP_3_00_256	1	1679	4.17362270450751e-05	0.8	326.598297223114
Cells_Texture_Variance_GFP_3_01_256	1	1679	4.17362270450751e-05	0.8	324.310349984516
Cells_Texture_Variance_GFP_3_02_256	1	1679	4.17362270450751e-05	0.8	327.25163420089
Cells_Texture_Variance_GFP_3_03_256	1	1679	4.17362270450751e-05	0.8	325.229495730482
Cells_Texture_Variance_RFP_3_00_256	1	1679	4.17362270450751e-05	0.8	579.936271995228
Cells_Texture_Variance_RFP_3_01_256	1	1679	4.17362270450751e-05	0.8	580.537265272475
Cells_Texture_Variance_RFP_3_02_256	1	1679	4.17362270450751e-05	0.8	580.415041109645
Cells_Texture_Variance_RFP_3_03_256	1	1679	4.17362270450751e-05	0.8	582.543930508051
Nuclei_AreaShape_Area	1	1679	4.17362270450751e-05	0.8	158.841540723974
