feature	r2_score	cell_count_coef	Null_coef	WT_coef
efficientnet_596	0.0024921859875020047	-0.0027470188930923843	0.010674703846447382	-0.01067470384644738
efficientnet_597	0.13009726531736898	-0.024111044850460873	0.2965790475634029	-0.29657904756340286
efficientnet_598	0.3189689318312925	0.033902507986707874	-0.23678998078046842	0.2367899807804684
efficientnet_599	0.014746671716836302	0.0027208018309631985	-0.16950837751313863	0.1695083775131386
efficientnet_600	0.0863074538595936	-0.016978934153630706	0.09482653026071372	-0.09482653026071372
efficientnet_601	0.04945330010140192	0.012603341745787896	-0.06170591345072543	0.06170591345072542
efficientnet_602	0.0043870510579531174	-0.0025890684716453802	0.10082740043409708	-0.10082740043409706
efficientnet_603	0.274441479623011	0.030633567212644732	-0.18400991365437885	0.18400991365437883
efficientnet_604	0.03810907555958731	-0.0076032917963236805	-0.05693695167943967	0.05693695167943967
efficientnet_605	0.1659262467114102	0.026803441330676317	-0.3006893339962284	0.3006893339962283
efficientnet_606	0.13248209632759667	-0.02023174150594688	0.0855411899544429	-0.0855411899544429
efficientnet_607	0.25674998169666874	-0.032171351952945654	0.30019749516636574	-0.30019749516636574
efficientnet_608	0.47801049020645614	-0.034770743435469646	0.03221798636042674	-0.032217986360426734
efficientnet_609	0.23571040519252529	-0.032385982779127645	0.393154744414276	-0.39315474441427595
efficientnet_610	0.3288976128459816	-0.033788031264070074	0.21224279110613853	-0.2122427911061385
efficientnet_611	0.02179015252494887	-0.00603291500013025	-0.03528932683084732	0.03528932683084731
efficientnet_612	0.4775039211567509	-0.03960434571751176	0.20943931084876577	-0.20943931084876574
efficientnet_614	0.015959089282176486	-0.0035586734346710683	-0.07077772813352695	0.07077772813352695
efficientnet_615	0.18616932687911603	0.022045953183032898	-0.03174686278962304	0.03174686278962304
efficientnet_616	0.011026934943064615	0.0030352027674971933	-0.15289435859915235	0.15289435859915235
efficientnet_617	0.11298935325049675	-0.022722165262031295	0.30237050677383637	-0.3023705067738363
efficientnet_618	0.11864828663679006	0.013741061496805419	0.09162980291891526	-0.09162980291891525
efficientnet_619	0.02591602655123748	-0.009063075411526634	0.24392764518648719	-0.24392764518648719
efficientnet_620	0.21821321928248505	0.02794148359564076	-0.19135108402402595	0.19135108402402592
efficientnet_621	0.23648021108738082	-0.02963460136653375	0.2244296412257441	-0.22442964122574408
efficientnet_622	0.16025076259720317	-0.02088048334858396	0.04411049723294239	-0.044110497232942386
efficientnet_623	0.014481363019341775	0.005053805142952831	0.02496072787185359	-0.02496072787185359
efficientnet_624	0.09447704296218162	0.01098134589314534	0.11569440775169798	-0.11569440775169797
efficientnet_625	0.3259219488598163	-0.03010038756125333	0.07420367777501381	-0.0742036777750138
efficientnet_626	0.10514601628066778	0.014536815804869312	0.04056872817236521	-0.040568728172365204
efficientnet_627	0.1803694435437685	0.023412637218280078	-0.09243176348183593	0.09243176348183592
efficientnet_628	0.0552898636713226	-0.012773907860078933	0.044136554440863035	-0.04413655444086303
efficientnet_629	0.2371805117837309	0.028014923904826176	-0.15179005500078063	0.1517900550007806
efficientnet_630	0.22484795234892896	0.02272019726787647	0.014459919814617257	-0.014459919814617254
efficientnet_631	0.060621213846852484	0.012775634540524888	-0.02480760934350744	0.024807609343507436
efficientnet_632	0.3142028768397259	0.02657994855580466	0.025839718943644882	-0.02583971894364488
efficientnet_633	0.13404748825587187	-0.024143567635299713	0.2740996418814317	-0.2740996418814317
efficientnet_634	0.0014847654608477479	0.002080584473784919	-0.058937361207505645	0.058937361207505645
efficientnet_635	0.000706998412202231	3.362450529658603e-05	0.028791064888004855	-0.028791064888004852
efficientnet_636	0.016396704539874296	-0.007419188534917379	0.04210277370026659	-0.042102773700266584
efficientnet_638	0.17420410897828287	0.018737415582175766	0.0514377122005371	-0.05143771220053709
efficientnet_639	0.04324133660322138	0.011087281638365974	-0.03141875591963565	0.03141875591963565
efficientnet_640	0.07115720180076601	-0.010620004525868362	-0.07154565475318826	0.07154565475318825
efficientnet_641	0.014294393425865581	0.003352677250497751	-0.17321277508715865	0.17321277508715865
efficientnet_642	0.12395692024296312	-0.010960773415509276	-0.1726942560180772	0.17269425601807717
efficientnet_643	0.35622912523489536	-0.03764123419354508	0.33963051328144633	-0.3396305132814463
efficientnet_644	0.3514513687575558	0.032753963100599505	-0.13176662605996342	0.1317666260599634
efficientnet_645	0.02373286263821861	-0.004971311183686453	-0.07131785249409528	0.07131785249409528
efficientnet_646	0.13103219598740146	0.022878322574290334	-0.20866741382145715	0.20866741382145715
efficientnet_647	0.08684241837054951	-0.016408048809441144	0.07032247938599001	-0.07032247938599
efficientnet_648	0.011237581887916792	-0.007013330310580185	0.14038377007571573	-0.14038377007571573
efficientnet_649	0.05998421529949072	0.0167502864044548	-0.2665449147594476	0.2665449147594475
efficientnet_650	0.11678519793781328	0.022956993647988182	-0.4332637163298618	0.4332637163298618
efficientnet_651	0.07313577683546424	0.013691701487815322	-0.015644127779830274	0.015644127779830274
efficientnet_652	0.02324833507745827	0.0063592643764379	0.03287349441921767	-0.032873494419217664
efficientnet_653	0.12660595390556106	0.019181622046251803	-0.06135558148628012	0.06135558148628011
efficientnet_654	0.12110808250658012	0.021367658927605747	-0.16830560677985054	0.16830560677985051
efficientnet_655	0.03751917894564716	-0.008307864071308605	-0.03523219570058651	0.035232195700586506
efficientnet_656	0.005282865511109569	-0.0029434928393851914	0.11107896921272617	-0.11107896921272617
efficientnet_657	0.022044136589865704	-0.008949707072427539	0.21868516439479302	-0.218685164394793
efficientnet_658	0.2886431251834912	-0.02879989233461793	0.0867336091389226	-0.08673360913892258
efficientnet_659	0.03519529892386408	-0.0101693240120301	0.03439334295171309	-0.03439334295171309
efficientnet_660	0.3318554265185256	0.03827950176071743	-0.4540028813453093	0.45400288134530925
efficientnet_661	0.13750658138596472	-0.019955532835852954	0.06267577949946113	-0.06267577949946111
efficientnet_662	0.02554456320882681	-0.002571060225640706	-0.13074009550586965	0.13074009550586962
efficientnet_663	0.08467006412383227	-0.011026067686891457	-0.09308099029495942	0.09308099029495942
efficientnet_664	0.05784429655848444	-0.01367258513699689	0.06840186698789064	-0.06840186698789064
efficientnet_665	0.1721510997128476	-0.028150606125763724	0.3867594556991396	-0.38675945569913955
efficientnet_667	0.3996117303247706	-0.030724295294624594	-0.005417471594826081	0.005417471594826081
efficientnet_668	0.08103301667056817	-0.011239115539099152	-0.07890977606808239	0.07890977606808237
efficientnet_669	0.03630375065803859	-0.0014857073714812342	-0.1853231328017514	0.18532313280175136
efficientnet_670	0.056243458365262344	0.015305244699770374	-0.155061589996055	0.155061589996055
efficientnet_671	0.017734564372901107	0.009094328578852008	-0.15166415663174587	0.15166415663174587
efficientnet_672	0.14429266903645543	-0.020266682067090213	0.057870352913181974	-0.057870352913181974
efficientnet_673	0.17482692007485368	0.020562260890396644	-0.004170406319437656	0.004170406319437656
efficientnet_674	0.14248666677811828	0.018837445836808468	-0.012740751327987732	0.01274075132798773
efficientnet_675	0.0210226878401526	-0.009681924888068311	0.11829383170566932	-0.1182938317056693
efficientnet_676	0.12081915407733668	0.016081517648694962	0.028426359747781918	-0.028426359747781915
efficientnet_677	0.29829727257173033	0.031053122485070347	-0.15550445962861728	0.15550445962861725
efficientnet_678	0.27803016630629473	-0.03168954032061461	0.222768999403558	-0.22276899940355796
efficientnet_679	0.06078888933719051	0.011865917935384064	0.0058583263754803	-0.005858326375480299
efficientnet_680	0.3803093561918438	0.03611347750994414	-0.21882847862606764	0.21882847862606764
efficientnet_681	0.23677810300675495	-0.02980450191797455	0.23180647960813	-0.23180647960812997
efficientnet_682	0.07783461143731496	0.015817411182140906	-0.07764582676517337	0.07764582676517336
efficientnet_683	0.10311174752702412	-0.021847991137764755	0.3810035072087914	-0.38100350720879134
efficientnet_684	0.024071470169497844	-0.008829958703624845	0.2343245079246396	-0.23432450792463957
efficientnet_685	0.20145665915734878	-0.01641503778463628	-0.15913981758404305	0.15913981758404305
efficientnet_686	0.007873791281169384	-0.005903339866938436	0.11591479674848981	-0.11591479674848981
efficientnet_687	0.08902862351809027	0.00695168537292577	-0.4191784324208796	0.41917843242087954
efficientnet_688	0.0988188627309774	0.006519420011010967	0.2274552223050384	-0.22745522230503837
efficientnet_689	0.10971479597418299	-0.015456623556742488	-0.02303554329071668	0.023035543290716675
efficientnet_690	0.2718548733265801	0.02108048455588129	0.13098224006545256	-0.13098224006545256
efficientnet_691	0.13052621819341415	-0.021454786667354994	0.1410878392396081	-0.1410878392396081
efficientnet_692	0.2426536593548192	0.027032192592077432	-0.10256135322101553	0.10256135322101552
efficientnet_693	0.1876370533034588	-0.016440403679961673	-0.1378655331885191	0.1378655331885191
efficientnet_695	0.22367100439300192	0.029813936121192448	-0.2684337009908154	0.2684337009908154
efficientnet_696	0.06673071649876239	-0.013074464417628454	0.014810640150059132	-0.014810640150059128
efficientnet_697	0.2599355296042777	0.02519662351750497	-0.009123177633615493	0.009123177633615493
efficientnet_698	0.030371572046376083	-0.011843294543358005	0.16533252235037418	-0.16533252235037416
efficientnet_699	0.2596751568138874	-0.03356036604729162	0.3782972051324026	-0.37829720513240256
efficientnet_700	0.5788079210143249	-0.04389795673274304	0.24261266807013582	-0.24261266807013582
efficientnet_701	0.017281513156951922	0.00743066551388235	-0.03569676219634425	0.03569676219634425
efficientnet_702	0.1848872577669881	0.025521978716842964	-0.1673622971667624	0.16736229716676237
efficientnet_703	0.3483436020650308	-0.029185160788970665	0.01110681405690079	-0.011106814056900787
efficientnet_704	0.17645817898358296	0.026207168365714753	-0.22394578865588333	0.2239457886558833
efficientnet_705	0.020088808678390913	-0.007832370712456443	0.21578105413989745	-0.2157810541398974
efficientnet_706	0.02316159570470988	-0.00728727906892252	-0.004792938374712944	0.004792938374712944
efficientnet_707	0.2437787876524421	-0.03164523900256086	0.30960576025668873	-0.3096057602566887
efficientnet_708	0.009682574483999451	-0.0023524957411154308	0.13882962995534937	-0.13882962995534934
efficientnet_709	0.013894208787573525	-0.0061060357333079475	0.011522909153499732	-0.01152290915349973
efficientnet_710	0.027307920282879095	0.011298787803656682	-0.17396527201685597	0.17396527201685594
efficientnet_711	0.28177223900690784	0.030833266261030987	-0.1777578866969189	0.1777578866969189
efficientnet_712	0.10914542334127808	0.017012492560946245	-0.028815979510690808	0.0288159795106908
efficientnet_713	0.0379309520826957	0.013023766020730618	-0.2507133809318297	0.2507133809318297
efficientnet_714	0.18949108800031256	0.022028666149258216	-0.0248434194520532	0.024843419452053195
efficientnet_715	0.16809511331664384	-0.015157626215543092	-0.14111074051161812	0.14111074051161812
efficientnet_716	0.10334677097878442	0.018946578379424102	-0.11925573544071211	0.1192557354407121
efficientnet_717	0.09180388619101187	0.0011866275143732556	0.3149016740283149	-0.31490167402831487
efficientnet_718	0.1784620464183323	0.01995442793451895	0.021894617213241874	-0.021894617213241874
efficientnet_719	0.02712720098381638	-0.00800838745491426	0.25420560746467535	-0.25420560746467535
efficientnet_720	0.22047840794802842	-0.028702576492500322	0.22090755926300476	-0.2209075592630047
efficientnet_721	0.014652131153208958	-0.005135784812588899	0.18580617887534207	-0.18580617887534204
efficientnet_722	0.04542272104741074	0.002214626221249088	0.19737155891788366	-0.19737155891788366
efficientnet_723	0.026862769257614216	-0.0015795532864993907	0.20391012658740099	-0.20391012658740099
efficientnet_724	0.1740985719447783	-0.02127440467353254	0.029180690161548367	-0.029180690161548364
efficientnet_725	0.041558338398048233	0.011696579532191241	-0.06230680279976682	0.06230680279976682
efficientnet_726	0.18290588250022255	0.02354555856882607	-0.09190571860091876	0.09190571860091874
efficientnet_727	0.3301741428344238	0.03344727580831481	-0.1953773983986704	0.1953773983986704
efficientnet_728	0.43927733753313825	0.03653459456590056	-0.14413994816291567	0.14413994816291567
efficientnet_729	0.0027979790512127067	0.00032997441112536695	0.05288851858061509	-0.05288851858061509
efficientnet_730	0.06182341228171695	0.008810057901391739	0.09546229452358487	-0.09546229452358486
efficientnet_731	0.2503667380625313	0.028294811345740842	-0.13633796474109455	0.13633796474109453
efficientnet_732	0.0685358045709783	-0.013298400428238872	0.01663212293166497	-0.01663212293166497
efficientnet_733	0.569181475766987	-0.04458384427612404	0.2850655516864666	-0.2850655516864666
efficientnet_734	0.1823885988733328	-0.02523825262568587	0.16138927555311483	-0.16138927555311483
efficientnet_735	0.05648983170127231	0.015935626266596913	-0.19986675473682308	0.19986675473682305
efficientnet_736	0.14344678563886792	0.0225822431179996	-0.15191617883333244	0.15191617883333244
efficientnet_737	0.45765077164761125	-0.03741896310150437	0.15197412594313275	-0.15197412594313273
efficientnet_738	0.05747058581494935	0.015062364026600007	-0.34228745483281425	0.3422874548328142
efficientnet_739	0.15784053256119313	0.019698870213064858	-0.009215994775580418	0.009215994775580416
efficientnet_740	0.14135015827262998	0.02564938833589864	-0.3756872963892903	0.37568729638929027
efficientnet_741	0.2178361583689521	0.02310863990466764	-0.009741356644639038	0.009741356644639036
efficientnet_742	0.08835531249240958	-0.015370538869649682	0.028118267383703634	-0.02811826738370363
efficientnet_743	0.10187376714915442	-0.02103727732304016	0.23818328847346515	-0.23818328847346512
efficientnet_744	0.4722341338220003	0.03960455226449497	-0.21722758771840217	0.21722758771840212
efficientnet_745	0.25933317232290676	-0.03191041142935543	0.2787712325490056	-0.2787712325490056
efficientnet_746	0.045191403579738276	-0.013409306558142453	0.12110058693763304	-0.12110058693763302
efficientnet_747	0.04403991669840224	0.0013743038171348553	-0.25209942310920946	0.25209942310920946
efficientnet_748	0.042456045884730065	-0.013960383689838629	0.18939150504437208	-0.18939150504437208
efficientnet_749	0.4854866642133706	0.03713824305681217	-0.10483768457673359	0.10483768457673358
efficientnet_750	0.25260356355777525	0.02996564076225896	-0.20153960711241004	0.20153960711241
efficientnet_751	0.24392251471443205	0.026661298894384042	-0.08649974093756548	0.08649974093756548
efficientnet_752	0.22819994172619196	-0.025725382246165242	0.08139272095566637	-0.08139272095566635
efficientnet_753	0.4385486771194148	-0.03531413921701234	0.10024436978199996	-0.10024436978199995
efficientnet_754	0.4675152573393445	0.037179759529217475	-0.12963063315913023	0.12963063315913023
efficientnet_755	0.058902285522291375	-0.014062448584504792	0.0798217090888477	-0.07982170908884768
efficientnet_756	0.04000301305965337	0.012933296854292634	-0.2760662676904927	0.2760662676904927
efficientnet_757	0.05427351645109979	0.0027236278969315856	0.21016504449712065	-0.21016504449712062
efficientnet_758	0.025812982739696122	-0.005510096900860055	0.24031930910283628	-0.24031930910283625
efficientnet_759	0.3828009939876199	0.033789230077594115	-0.12271647760832002	0.12271647760832
efficientnet_760	0.3696954499267452	-0.028156545349180915	-0.04893511042176196	0.048935110421761956
efficientnet_761	0.02320625158689782	-0.003936029179092512	-0.09342008152304743	0.09342008152304741
efficientnet_762	0.271871410472573	0.03357144457901149	-0.3361003708340635	0.3361003708340635
efficientnet_763	0.041703557677963965	-0.013952875445520938	0.21018693251198417	-0.21018693251198414
efficientnet_764	0.008394380806034274	-0.006207907399807888	0.11178383863456687	-0.11178383863456685
efficientnet_765	0.3982527384632145	-0.04068442913389784	0.4099908540195485	-0.40999085401954843
efficientnet_766	0.09887787872804077	-0.019211622023939588	0.14746382933402846	-0.14746382933402846
efficientnet_767	0.05840006546030807	-0.014855717736648132	0.35140010094816954	-0.35140010094816954
efficientnet_768	0.025724252241611234	-0.010946002910643082	0.16125602791955118	-0.16125602791955115
efficientnet_769	0.28444737903931794	0.03118761615067183	-0.18736022309863576	0.18736022309863573
efficientnet_770	0.3682356833941066	0.031241973609499846	-0.052708132027308924	0.05270813202730892
efficientnet_771	0.0531934013872829	0.0067581693600691235	0.1231436010652319	-0.1231436010652319
efficientnet_772	0.3285256966671146	0.03532334094941822	-0.2835904156340867	0.28359041563408666
efficientnet_773	0.06101352306374397	0.012747302599718227	-0.022489867193768748	0.022489867193768748
efficientnet_774	0.20310484870272738	-0.023657521005161233	0.054913834234189496	-0.05491383423418949
efficientnet_775	0.05638982820669258	0.011703919812861186	-0.0032124569403628083	0.003212456940362808
efficientnet_776	0.00849190208647288	-0.006244388708699147	0.08481654188432779	-0.08481654188432777
efficientnet_777	0.005688481582886817	-0.0051084969887007356	0.06911918255226786	-0.06911918255226784
efficientnet_778	0.1299891978376656	0.02088364743811913	-0.11829554711524057	0.11829554711524055
efficientnet_779	0.4486965882375449	0.04002400088351207	-0.27246853827645107	0.272468538276451
efficientnet_780	0.3750250117829024	-0.04017188825356344	0.4431669631476678	-0.44316696314766774
efficientnet_781	0.010787707273317348	0.0032601135439294716	-0.15325701929782296	0.15325701929782296
efficientnet_782	0.02478896502655925	0.008017487490998397	-0.010667138247977047	0.010667138247977045
efficientnet_783	0.2583460374410683	-0.01541427914112112	-0.2590962459799565	0.25909624597995645
efficientnet_784	0.04445584741865183	-0.009804062902870834	-0.015735838345656512	0.015735838345656512
efficientnet_785	0.3777016875482969	0.029994582056504907	0.00126644033961211	-0.0012664403396121099
efficientnet_786	0.314895577223145	0.027857768516166503	-0.014133182338498598	0.014133182338498597
efficientnet_787	0.21170635088217238	0.02014520082414993	0.07178604879934472	-0.0717860487993447
efficientnet_788	0.13722327317801863	0.01841753328460072	-0.010240466499758459	0.010240466499758457
efficientnet_789	0.013334422395432588	0.006531594534449481	-0.0315316207664752	0.03153162076647519
efficientnet_790	0.14981536259919415	0.025632263739718414	-0.2980236603990985	0.29802366039909844
efficientnet_791	0.491314717791958	0.038861017143910055	-0.16089697472239622	0.1608969747223962
efficientnet_792	0.24068301898097488	-0.02082378293454029	-0.09548768461557794	0.09548768461557793
efficientnet_793	0.1158977445026238	0.016598583043773815	0.001236927909432712	-0.0012369279094327117
efficientnet_794	0.027348195606832548	-0.010493460859884616	0.09762390501441356	-0.09762390501441355
efficientnet_795	0.5264863035172778	0.04285903267060231	-0.27329373218566994	0.2732937321856699
efficientnet_796	0.03325763598668818	-0.004365805833822563	0.25735308223220776	-0.25735308223220776
efficientnet_797	0.0025267585708232954	-0.0010300639151518559	0.06915957283921395	-0.06915957283921394
efficientnet_798	0.03338986742807859	0.007649203419541378	0.03860329794966297	-0.03860329794966297
efficientnet_799	0.11981215552698965	-0.023137456195078922	0.2845336260060664	-0.2845336260060664
efficientnet_800	0.048177546578097474	0.00019317056304087436	0.23902202615841872	-0.23902202615841867
efficientnet_801	0.022687510549750267	-0.009761620517571318	0.10104714238733639	-0.10104714238733638
efficientnet_802	0.27465510767543433	0.02992058633041446	-0.15416203644788506	0.15416203644788504
efficientnet_803	0.07232360364960322	-0.014575358827182137	0.04921587422150599	-0.04921587422150598
efficientnet_804	0.3387297064476672	0.03254150189545511	-0.14412935681709976	0.14412935681709976
efficientnet_805	0.12291672188868541	0.02342397052298856	-0.287177739823467	0.28717773982346695
efficientnet_806	0.052183983369454956	0.014859089664188781	-0.3124785650152682	0.3124785650152682
efficientnet_807	0.0012511498249809794	0.00037604389207790157	0.03260150090837411	-0.03260150090837411
efficientnet_808	0.14152345320637594	-0.02275760176710127	0.16575258286380215	-0.16575258286380212
efficientnet_809	0.15133716494248062	0.01591852317733556	0.0924575884454806	-0.09245758844548059
efficientnet_810	0.0045964229843981075	-0.003161268169557084	0.10462027543756539	-0.10462027543756537
efficientnet_811	0.008084544503946689	0.0008327568987730789	0.08510883888483908	-0.08510883888483907
efficientnet_812	0.16035175551213343	-0.02731907463578308	0.400147034449739	-0.400147034449739
efficientnet_813	0.25471820196234696	-0.02569504234202939	0.034014576758360456	-0.03401457675836045
efficientnet_814	0.020576545158197845	-0.007605576034758437	0.020149155533307758	-0.020149155533307754
efficientnet_815	0.44505017174825523	0.041806364813504866	-0.36536897151291137	0.3653689715129113
efficientnet_816	0.2691034968574788	-0.029860406371957263	0.16248678951321213	-0.1624867895132121
efficientnet_817	0.005454666901990035	0.00238945613466589	0.034040401578971737	-0.03404040157897173
efficientnet_818	0.12208758587009261	0.02263238214196538	-0.23363036760656303	0.23363036760656297
efficientnet_819	0.048503702877599864	0.011334522672938252	-0.0189867392654816	0.018986739265481598
efficientnet_820	0.01829208673831717	0.002260653974445563	0.10895441133347974	-0.10895441133347974
efficientnet_821	0.29843238194587973	-0.03157821241096691	0.1765659883487704	-0.17656598834877038
efficientnet_822	0.12292365503049896	0.016816554110330603	0.010138491343676715	-0.010138491343676713
efficientnet_823	0.21426712034593576	-0.030072750498652795	0.3152704616127345	-0.3152704616127345
efficientnet_824	0.023019010634966364	-0.010373205260259363	0.16813975416462096	-0.16813975416462093
efficientnet_825	0.010847775435760099	0.004935574402009387	-0.16076417314993388	0.16076417314993385
efficientnet_826	0.23677763112055228	-0.022175241996051958	-0.05005622714764481	0.0500562271476448
efficientnet_827	0.22453958195260348	0.028668663464514247	-0.20893083398213275	0.20893083398213275
efficientnet_828	0.299312450601974	0.026576491138571405	0.005135282911699876	-0.005135282911699876
efficientnet_829	0.2848485367201141	0.03425007170301275	-0.3372144648313394	0.3372144648313394
efficientnet_830	0.01123727269101038	-0.005973640709108632	0.16057910881724885	-0.16057910881724882
efficientnet_831	0.09994814670624941	-0.018914060678437865	0.12967532442923088	-0.12967532442923085
efficientnet_832	0.1394294750612679	0.018373226540107326	-0.004056058522130969	0.004056058522130968
efficientnet_833	0.4856802494208834	-0.040161074602853696	0.2201607221966106	-0.22016072219661056
efficientnet_834	0.24574886441239407	-0.032477949941281996	0.3558644833031085	-0.35586448330310844
efficientnet_835	0.1791022130261608	0.017886008546244607	0.08457614352992351	-0.0845761435299235
efficientnet_836	0.20759123144264702	0.02139900518114652	0.027421793757952943	-0.027421793757952943
efficientnet_837	0.41668616212944776	-0.024167471889326407	-0.21422792682717612	0.21422792682717612
efficientnet_838	0.08690404265735219	0.017307761967480528	-0.10650702162446812	0.10650702162446812
efficientnet_839	0.1459783803380681	0.02458931441591889	-0.24564146614914967	0.24564146614914964
efficientnet_840	0.10171353840242725	-0.01740264697652447	0.06271167640276099	-0.06271167640276099
efficientnet_841	0.06404841544186901	0.0157394109480938	-0.13237547612675493	0.1323754761267549
efficientnet_842	0.04643522713333892	-0.014514038925449939	0.27045463778319445	-0.27045463778319445
efficientnet_843	0.033645030624413264	-0.0031710072909603457	-0.14567178493674357	0.14567178493674354
efficientnet_844	0.13603121256305994	0.01531077181438495	0.08154128859132449	-0.08154128859132449
efficientnet_845	0.07234457690451546	-0.013212887264671182	0.0022164516939348184	-0.0022164516939348184
efficientnet_846	0.010129231272176464	0.0001590468257678442	-0.11348772263506746	0.11348772263506746
efficientnet_847	0.4602614700778692	-0.035775252524941105	0.08836954803436833	-0.08836954803436832
efficientnet_848	0.2806739918848131	0.02809535416854587	-0.07461843631521296	0.07461843631521295
efficientnet_849	0.07068314564327605	0.00747436282675882	0.1492983461655762	-0.14929834616557616
efficientnet_850	0.006176639646224724	0.003469039087815969	-0.12098895673651577	0.12098895673651576
efficientnet_851	0.13809907027323987	0.011217767790973273	0.19066938205735745	-0.19066938205735745
efficientnet_852	0.10534288614294851	0.021127738148524436	-0.2237726963645169	0.22377269636451688
efficientnet_853	0.3599953017539792	0.029991863587705166	-0.021892645336362367	0.021892645336362364
efficientnet_854	0.432410506232912	0.03746512851793269	-0.19032252239385883	0.1903225223938588
efficientnet_855	0.31239503936334423	0.023958913554293033	0.10205667970602644	-0.10205667970602643
efficientnet_856	0.30352451986594886	0.031113633294182756	-0.14851875882853635	0.14851875882853632
efficientnet_857	0.3223026874569004	0.029004938140851186	-0.04169251046501685	0.04169251046501684
efficientnet_858	0.014376462172134064	-0.0021926134747981877	0.1620525992512092	-0.16205259925120918
efficientnet_859	0.04387142911109909	-0.009943913788399103	-0.0092846242452631	0.0092846242452631
efficientnet_860	0.3124010674123495	-0.03613919512678389	0.36967340145550587	-0.36967340145550587
efficientnet_861	0.16338648131704803	-0.027631423482252716	0.42206690398317015	-0.42206690398317015
efficientnet_862	0.02452710404356695	-0.010400462649310405	0.20552753718577027	-0.20552753718577024
efficientnet_863	0.19087108996499236	0.02397537176141148	-0.09097744557372425	0.09097744557372425
efficientnet_864	0.3992864834400732	0.036510281781531415	-0.2035680108420137	0.20356801084201367
efficientnet_865	0.05562155372724242	-0.01587679333144251	0.2047687153416422	-0.20476871534164218
efficientnet_866	0.15600737164505962	0.017513004023988907	0.05516913064934491	-0.0551691306493449
efficientnet_867	0.21558249833311505	-0.02432105681467527	0.05474146991197508	-0.05474146991197507
efficientnet_868	0.38102775027669145	-0.03539363549843309	0.18772522814766746	-0.18772522814766743
efficientnet_869	0.06624152141826023	0.016454398260548016	-0.15895671619226306	0.15895671619226304
efficientnet_870	0.042067989254734095	-0.013234605990520384	0.283966836429041	-0.28396683642904097
efficientnet_871	0.051289442901299664	-0.0010786248697422145	-0.23215090461876775	0.23215090461876772
efficientnet_872	0.17524578555098258	0.019257833834203184	0.03759582875651107	-0.03759582875651107
efficientnet_873	0.3723410284811862	-0.03742490025277069	0.29309845742142127	-0.2930984574214212
efficientnet_874	0.04526648528924471	0.014416010348708014	-0.25956153241465346	0.2595615324146534
efficientnet_875	0.5203771019425322	0.042926229816878166	-0.285579588836488	0.285579588836488
efficientnet_876	0.11330679153721268	-0.02269130526566052	0.29558137656334293	-0.29558137656334293
efficientnet_877	0.3851564304737056	-0.0413198534492501	0.49581216337353207	-0.495812163373532
efficientnet_878	0.18868803560020952	-0.017057838379470048	-0.12292416936351586	0.12292416936351584
efficientnet_879	0.30351003603701454	-0.029876788254315688	0.1014990598531752	-0.1014990598531752
efficientnet_880	0.1898607028637862	0.025523766000223286	-0.15493137634362797	0.15493137634362794
efficientnet_881	0.019399499939519727	-5.7281537872346654e-05	0.15452377766315584	-0.15452377766315584
efficientnet_882	0.07041366159646667	-0.01520374371293629	0.08023850259638995	-0.08023850259638994
efficientnet_883	0.05969166888804367	-0.015223178640854821	0.3514850571953791	-0.35148505719537904
efficientnet_884	0.1890048453776738	0.028538812399933694	-0.3160379336782744	0.3160379336782744
efficientnet_885	0.10738005578522847	-0.012340272852463788	-0.10685524961273643	0.10685524961273642
efficientnet_886	0.35400827943723745	0.03925680680657235	-0.4470292495483701	0.4470292495483701
efficientnet_887	0.0021835508937413373	-0.0006752583110166936	-0.03971379553351904	0.03971379553351903
efficientnet_888	0.18977625896894812	-0.02901552840988812	0.3489899002513861	-0.34898990025138604
efficientnet_889	0.04042017922060115	-0.009772675395840338	-0.001685760846775975	0.0016857608467759748
efficientnet_890	0.20861500003040878	-0.030113989890677973	0.3415468651072926	-0.34154686510729254
efficientnet_891	0.007933156576021783	0.0025615716457136426	0.04868444108643602	-0.04868444108643601
efficientnet_892	0.1346865387015893	-0.010214411170568592	-0.20846604175832123	0.20846604175832123
efficientnet_893	0.4565945947405068	0.04096738956620983	-0.30193316240479035	0.3019331624047903
efficientnet_894	0.09377961033589655	0.01293686896157556	0.061359432686923926	-0.061359432686923926
efficientnet_895	0.10865336449123386	0.010361023112106443	0.15929536665049876	-0.15929536665049873
efficientnet_896	0.27392834656386555	-0.031879429432804585	0.24081716037292022	-0.2408171603729202
efficientnet_897	0.20382113753608044	-0.015615136410196163	-0.1830207471967502	0.18302074719675018
efficientnet_898	0.2560675543664468	-0.03128079278521158	0.2550890971848541	-0.2550890971848541
efficientnet_899	0.1354368822146107	-0.022261504843785865	0.1620867630823379	-0.16208676308233788
efficientnet_900	0.0939892256066035	0.015371983047218785	-0.012749744558015644	0.012749744558015643
efficientnet_901	0.040596539166665724	0.013620868770230894	-0.18135573443378544	0.18135573443378544
efficientnet_902	0.24589961627889656	0.031067377638336155	-0.2711623978046416	0.2711623978046416
efficientnet_903	0.02687251418250014	0.01103496004970737	-0.20621411016605073	0.2062141101660507
efficientnet_904	0.302844749334199	0.03237210515180231	-0.20150589765166843	0.2015058976516684
efficientnet_905	0.3273255122985873	-0.03619849203227989	0.33193329147627787	-0.3319332914762778
