feature	u	v	sig_level	power	estimated_sample_size
efficientnet_815	1	254	1.30480167014614e-05	0.8	43.0969978889395
efficientnet_816	1	254	1.30480167014614e-05	0.8	82.9170643177958
efficientnet_817	1	254	1.30480167014614e-05	0.8	4941.42785753068
efficientnet_818	1	254	1.30480167014614e-05	0.8	203.993796562577
efficientnet_819	1	254	1.30480167014614e-05	0.8	540.126790023486
efficientnet_820	1	254	1.30480167014614e-05	0.8	1461.20781461013
efficientnet_821	1	254	1.30480167014614e-05	0.8	73.0286936172358
efficientnet_822	1	254	1.30480167014614e-05	0.8	202.4867097151
efficientnet_823	1	254	1.30480167014614e-05	0.8	108.65765795301
efficientnet_824	1	254	1.30480167014614e-05	0.8	1157.54632290487
efficientnet_825	1	254	1.30480167014614e-05	0.8	2476.00956256763
efficientnet_826	1	254	1.30480167014614e-05	0.8	96.6497432053117
efficientnet_827	1	254	1.30480167014614e-05	0.8	102.879515562674
efficientnet_828	1	254	1.30480167014614e-05	0.8	72.7618730541328
efficientnet_829	1	254	1.30480167014614e-05	0.8	77.3557969849169
efficientnet_830	1	254	1.30480167014614e-05	0.8	2389.57982285822
efficientnet_831	1	254	1.30480167014614e-05	0.8	253.074816960071
efficientnet_832	1	254	1.30480167014614e-05	0.8	176.433701824516
efficientnet_833	1	254	1.30480167014614e-05	0.8	37.9836285015897
efficientnet_834	1	254	1.30480167014614e-05	0.8	92.4767682481028
efficientnet_835	1	254	1.30480167014614e-05	0.8	133.452421285696
efficientnet_836	1	254	1.30480167014614e-05	0.8	112.719129016256
efficientnet_837	1	254	1.30480167014614e-05	0.8	47.251642929799
efficientnet_838	1	254	1.30480167014614e-05	0.8	293.698772873815
efficientnet_839	1	254	1.30480167014614e-05	0.8	167.729105072188
efficientnet_840	1	254	1.30480167014614e-05	0.8	248.377260456885
efficientnet_841	1	254	1.30480167014614e-05	0.8	404.774234836284
efficientnet_842	1	254	1.30480167014614e-05	0.8	564.969168282437
efficientnet_843	1	254	1.30480167014614e-05	0.8	786.417346227661
efficientnet_844	1	254	1.30480167014614e-05	0.8	181.280799228464
efficientnet_845	1	254	1.30480167014614e-05	0.8	356.342110711433
efficientnet_846	1	254	1.30480167014614e-05	0.8	2652.89693653031
efficientnet_847	1	254	1.30480167014614e-05	0.8	41.078085009238
efficientnet_848	1	254	1.30480167014614e-05	0.8	78.7695820861665
efficientnet_849	1	254	1.30480167014614e-05	0.8	365.130953629183
efficientnet_850	1	254	1.30480167014614e-05	0.8	4361.78480037282
efficientnet_851	1	254	1.30480167014614e-05	0.8	178.302880612442
efficientnet_852	1	254	1.30480167014614e-05	0.8	239.214358960358
efficientnet_853	1	254	1.30480167014614e-05	0.8	57.5035719118398
efficientnet_854	1	254	1.30480167014614e-05	0.8	44.8816108700501
efficientnet_855	1	254	1.30480167014614e-05	0.8	68.9724135994695
efficientnet_856	1	254	1.30480167014614e-05	0.8	71.5062351541715
efficientnet_857	1	254	1.30480167014614e-05	0.8	66.3068612632583
efficientnet_858	1	254	1.30480167014614e-05	0.8	1863.96798619248
efficientnet_859	1	254	1.30480167014614e-05	0.8	599.011472366858
efficientnet_860	1	254	1.30480167014614e-05	0.8	68.9707405384539
efficientnet_861	1	254	1.30480167014614e-05	0.8	147.982876097756
efficientnet_862	1	254	1.30480167014614e-05	0.8	1085.2931751633
efficientnet_863	1	254	1.30480167014614e-05	0.8	124.137502246694
efficientnet_864	1	254	1.30480167014614e-05	0.8	50.0901702642812
efficientnet_865	1	254	1.30480167014614e-05	0.8	468.759872614721
efficientnet_866	1	254	1.30480167014614e-05	0.8	155.815136903682
efficientnet_867	1	254	1.30480167014614e-05	0.8	107.887047189624
efficientnet_868	1	254	1.30480167014614e-05	0.8	53.3459248446172
efficientnet_869	1	254	1.30480167014614e-05	0.8	390.791542784923
efficientnet_870	1	254	1.30480167014614e-05	0.8	625.443599512461
efficientnet_871	1	254	1.30480167014614e-05	0.8	509.836508891808
efficientnet_872	1	254	1.30480167014614e-05	0.8	136.776782092197
efficientnet_873	1	254	1.30480167014614e-05	0.8	55.0064070137308
efficientnet_874	1	254	1.30480167014614e-05	0.8	580.009551199694
efficientnet_875	1	254	1.30480167014614e-05	0.8	34.2411294405188
efficientnet_876	1	254	1.30480167014614e-05	0.8	221.165179723543
efficientnet_877	1	254	1.30480167014614e-05	0.8	52.5828439478332
efficientnet_878	1	254	1.30480167014614e-05	0.8	125.777616623809
efficientnet_879	1	254	1.30480167014614e-05	0.8	71.5104932539506
efficientnet_880	1	254	1.30480167014614e-05	0.8	124.891913100446
efficientnet_881	1	254	1.30480167014614e-05	0.8	1376.79335670658
efficientnet_882	1	254	1.30480167014614e-05	0.8	366.595597267413
efficientnet_883	1	254	1.30480167014614e-05	0.8	435.599652731334
efficientnet_884	1	254	1.30480167014614e-05	0.8	125.537250481381
efficientnet_885	1	254	1.30480167014614e-05	0.8	234.342565958272
efficientnet_886	1	254	1.30480167014614e-05	0.8	58.7770307489284
efficientnet_887	1	254	1.30480167014614e-05	0.8	12370.3307019137
efficientnet_888	1	254	1.30480167014614e-05	0.8	124.95532715914
efficientnet_889	1	254	1.30480167014614e-05	0.8	651.656846305867
efficientnet_890	1	254	1.30480167014614e-05	0.8	112.0794223109
efficientnet_891	1	254	1.30480167014614e-05	0.8	3392.13615480982
efficientnet_892	1	254	1.30480167014614e-05	0.8	183.266294225743
efficientnet_893	1	254	1.30480167014614e-05	0.8	41.5525872614779
efficientnet_894	1	254	1.30480167014614e-05	0.8	270.877442450168
efficientnet_895	1	254	1.30480167014614e-05	0.8	231.390279249704
efficientnet_896	1	254	1.30480167014614e-05	0.8	81.1450510448167
efficientnet_897	1	254	1.30480167014614e-05	0.8	115.130266636294
efficientnet_898	1	254	1.30480167014614e-05	0.8	88.0382564962554
efficientnet_899	1	254	1.30480167014614e-05	0.8	182.153503474088
efficientnet_900	1	254	1.30480167014614e-05	0.8	270.234134099398
efficientnet_901	1	254	1.30480167014614e-05	0.8	648.749637291255
efficientnet_902	1	254	1.30480167014614e-05	0.8	92.4092450091159
efficientnet_903	1	254	1.30480167014614e-05	0.8	989.037650464967
efficientnet_904	1	254	1.30480167014614e-05	0.8	71.7065189924471
efficientnet_905	1	254	1.30480167014614e-05	0.8	65.0170319559333
efficientnet_906	1	254	1.30480167014614e-05	0.8	1141.14711575532
efficientnet_907	1	254	1.30480167014614e-05	0.8	2910.74968680534
efficientnet_908	1	254	1.30480167014614e-05	0.8	69.297761209357
efficientnet_909	1	254	1.30480167014614e-05	0.8	684.511647818666
efficientnet_910	1	254	1.30480167014614e-05	0.8	519.550206220585
efficientnet_911	1	254	1.30480167014614e-05	0.8	1270.48553493065
efficientnet_912	1	254	1.30480167014614e-05	0.8	277.398032327625
efficientnet_913	1	254	1.30480167014614e-05	0.8	31.6983533715458
efficientnet_914	1	254	1.30480167014614e-05	0.8	34.7381773922525
efficientnet_915	1	254	1.30480167014614e-05	0.8	1879.15347387479
efficientnet_916	1	254	1.30480167014614e-05	0.8	671.749588074559
efficientnet_917	1	254	1.30480167014614e-05	0.8	164.219002499555
efficientnet_918	1	254	1.30480167014614e-05	0.8	2534.30967808883
efficientnet_919	1	254	1.30480167014614e-05	0.8	121.540784334011
efficientnet_920	1	254	1.30480167014614e-05	0.8	999.343591026965
efficientnet_921	1	254	1.30480167014614e-05	0.8	46.2573239590871
efficientnet_922	1	254	1.30480167014614e-05	0.8	35.0688335356321
efficientnet_923	1	254	1.30480167014614e-05	0.8	766.34566294891
efficientnet_924	1	254	1.30480167014614e-05	0.8	50.6966887336273
efficientnet_925	1	254	1.30480167014614e-05	0.8	3718.45072383481
efficientnet_926	1	254	1.30480167014614e-05	0.8	52.3322794097196
efficientnet_927	1	254	1.30480167014614e-05	0.8	249.602192100575
efficientnet_928	1	254	1.30480167014614e-05	0.8	335.0515578514
efficientnet_929	1	254	1.30480167014614e-05	0.8	314.249268301482
efficientnet_930	1	254	1.30480167014614e-05	0.8	1335.82583096431
efficientnet_931	1	254	1.30480167014614e-05	0.8	178.194843684502
efficientnet_932	1	254	1.30480167014614e-05	0.8	166.612053519732
efficientnet_933	1	254	1.30480167014614e-05	0.8	169.988882286902
efficientnet_934	1	254	1.30480167014614e-05	0.8	192.214048782779
efficientnet_935	1	254	1.30480167014614e-05	0.8	50.4486544528753
efficientnet_936	1	254	1.30480167014614e-05	0.8	57.5170274525693
efficientnet_937	1	254	1.30480167014614e-05	0.8	1140.26204911094
efficientnet_938	1	254	1.30480167014614e-05	0.8	57.8347441894842
efficientnet_939	1	254	1.30480167014614e-05	0.8	311.328170756152
efficientnet_940	1	254	1.30480167014614e-05	0.8	1399.26629146899
efficientnet_941	1	254	1.30480167014614e-05	0.8	80.9178937110179
efficientnet_942	1	254	1.30480167014614e-05	0.8	679.514374777254
efficientnet_943	1	254	1.30480167014614e-05	0.8	149.492593019602
efficientnet_944	1	254	1.30480167014614e-05	0.8	182.599938621083
efficientnet_945	1	254	1.30480167014614e-05	0.8	745.656693734344
efficientnet_946	1	254	1.30480167014614e-05	0.8	112.920387136877
efficientnet_947	1	254	1.30480167014614e-05	0.8	17353.2005717202
efficientnet_948	1	254	1.30480167014614e-05	0.8	554.144161172934
efficientnet_949	1	254	1.30480167014614e-05	0.8	3548.58836527769
efficientnet_950	1	254	1.30480167014614e-05	0.8	153.803491896196
efficientnet_951	1	254	1.30480167014614e-05	0.8	221.682178600144
efficientnet_952	1	254	1.30480167014614e-05	0.8	153.410714371871
efficientnet_953	1	254	1.30480167014614e-05	0.8	99.2095796784812
efficientnet_954	1	254	1.30480167014614e-05	0.8	358.384196071944
efficientnet_955	1	254	1.30480167014614e-05	0.8	49.0791916468216
efficientnet_956	1	254	1.30480167014614e-05	0.8	39.8147213409085
efficientnet_957	1	254	1.30480167014614e-05	0.8	159.087842097925
efficientnet_958	1	254	1.30480167014614e-05	0.8	575.763358485191
efficientnet_959	1	254	1.30480167014614e-05	0.8	60.5593985816412
efficientnet_960	1	254	1.30480167014614e-05	0.8	105.507276605466
efficientnet_961	1	254	1.30480167014614e-05	0.8	158.271736114455
efficientnet_962	1	254	1.30480167014614e-05	0.8	243.677954137134
efficientnet_963	1	254	1.30480167014614e-05	0.8	64.8225236588416
efficientnet_964	1	254	1.30480167014614e-05	0.8	44.7451284320997
efficientnet_965	1	254	1.30480167014614e-05	0.8	165.649750908321
efficientnet_966	1	254	1.30480167014614e-05	0.8	62.2489185907631
efficientnet_967	1	254	1.30480167014614e-05	0.8	1600.95061266782
efficientnet_968	1	254	1.30480167014614e-05	0.8	581.676039101349
efficientnet_969	1	254	1.30480167014614e-05	0.8	7885.01531130403
efficientnet_970	1	254	1.30480167014614e-05	0.8	197.949334630223
efficientnet_971	1	254	1.30480167014614e-05	0.8	434.227123658413
efficientnet_972	1	254	1.30480167014614e-05	0.8	8229.65304132221
efficientnet_973	1	254	1.30480167014614e-05	0.8	578.476320882143
efficientnet_974	1	254	1.30480167014614e-05	0.8	50.0454488412155
efficientnet_975	1	254	1.30480167014614e-05	0.8	29.5347033511265
efficientnet_976	1	254	1.30480167014614e-05	0.8	115.951559196979
efficientnet_977	1	254	1.30480167014614e-05	0.8	980.369310931885
efficientnet_978	1	254	1.30480167014614e-05	0.8	54.2816905519433
efficientnet_979	1	254	1.30480167014614e-05	0.8	274.816662083466
efficientnet_980	1	254	1.30480167014614e-05	0.8	161.791872959606
efficientnet_981	1	254	1.30480167014614e-05	0.8	43.2049500385836
efficientnet_982	1	254	1.30480167014614e-05	0.8	59.8468630153684
efficientnet_983	1	254	1.30480167014614e-05	0.8	129.471307864452
efficientnet_984	1	254	1.30480167014614e-05	0.8	130.399719879715
efficientnet_985	1	254	1.30480167014614e-05	0.8	433.390932043551
efficientnet_986	1	254	1.30480167014614e-05	0.8	111.396684055272
efficientnet_987	1	254	1.30480167014614e-05	0.8	94.992470787419
efficientnet_988	1	254	1.30480167014614e-05	0.8	1756.06053232068
efficientnet_989	1	254	1.30480167014614e-05	0.8	2672.6614475919
efficientnet_990	1	254	1.30480167014614e-05	0.8	53.7466962924733
efficientnet_991	1	254	1.30480167014614e-05	0.8	101.677778100306
efficientnet_992	1	254	1.30480167014614e-05	0.8	2046.71242459932
efficientnet_993	1	254	1.30480167014614e-05	0.8	12501.2815331456
efficientnet_994	1	254	1.30480167014614e-05	0.8	632.43267350181
efficientnet_995	1	254	1.30480167014614e-05	0.8	194.858150876843
efficientnet_996	1	254	1.30480167014614e-05	0.8	411.426399626679
efficientnet_997	1	254	1.30480167014614e-05	0.8	330.767746520163
efficientnet_998	1	254	1.30480167014614e-05	0.8	624.907346637525
efficientnet_999	1	254	1.30480167014614e-05	0.8	93.3735810312551
efficientnet_1000	1	254	1.30480167014614e-05	0.8	81.4798908298362
efficientnet_1001	1	254	1.30480167014614e-05	0.8	98.6954767156852
efficientnet_1002	1	254	1.30480167014614e-05	0.8	572.393036512797
efficientnet_1003	1	254	1.30480167014614e-05	0.8	245.535245596314
efficientnet_1004	1	254	1.30480167014614e-05	0.8	906.909489212338
efficientnet_1005	1	254	1.30480167014614e-05	0.8	58.5358731275616
efficientnet_1006	1	254	1.30480167014614e-05	0.8	631.092139250964
efficientnet_1007	1	254	1.30480167014614e-05	0.8	340.116579777535
efficientnet_1008	1	254	1.30480167014614e-05	0.8	50.0807138095537
efficientnet_1009	1	254	1.30480167014614e-05	0.8	99.5188037210654
efficientnet_1010	1	254	1.30480167014614e-05	0.8	57.4063153708225
efficientnet_1011	1	254	1.30480167014614e-05	0.8	95.3570283769347
efficientnet_1012	1	254	1.30480167014614e-05	0.8	47.2257073851874
efficientnet_1013	1	254	1.30480167014614e-05	0.8	284.9159553563
efficientnet_1014	1	254	1.30480167014614e-05	0.8	117.543637197276
efficientnet_1015	1	254	1.30480167014614e-05	0.8	134.263293474657
efficientnet_1016	1	254	1.30480167014614e-05	0.8	62.3956625158369
efficientnet_1017	1	254	1.30480167014614e-05	0.8	55.5869579698539
efficientnet_1018	1	254	1.30480167014614e-05	0.8	71.7957186754492
efficientnet_1019	1	254	1.30480167014614e-05	0.8	309.937775235923
efficientnet_1020	1	254	1.30480167014614e-05	0.8	1856.71075123993
efficientnet_1021	1	254	1.30480167014614e-05	0.8	347.820118511747
efficientnet_1022	1	254	1.30480167014614e-05	0.8	87.1764850174473
efficientnet_1023	1	254	1.30480167014614e-05	0.8	208.970235036736
efficientnet_1024	1	254	1.30480167014614e-05	0.8	410.931865836737
efficientnet_1025	1	254	1.30480167014614e-05	0.8	889.265146690732
efficientnet_1026	1	254	1.30480167014614e-05	0.8	2808.50892005942
efficientnet_1027	1	254	1.30480167014614e-05	0.8	440.155811292493
efficientnet_1028	1	254	1.30480167014614e-05	0.8	765.534031006394
efficientnet_1029	1	254	1.30480167014614e-05	0.8	123.322667204416
efficientnet_1030	1	254	1.30480167014614e-05	0.8	88.3547303728582
efficientnet_1031	1	254	1.30480167014614e-05	0.8	322.012572640208
efficientnet_1032	1	254	1.30480167014614e-05	0.8	646.155908768929
efficientnet_1033	1	254	1.30480167014614e-05	0.8	14234.4675791679
efficientnet_1034	1	254	1.30480167014614e-05	0.8	2289.82625984844
efficientnet_1035	1	254	1.30480167014614e-05	0.8	28.6331396601281
efficientnet_1036	1	254	1.30480167014614e-05	0.8	1933.7805117456
efficientnet_1037	1	254	1.30480167014614e-05	0.8	70.849720165143
efficientnet_1038	1	254	1.30480167014614e-05	0.8	466.431101655758
efficientnet_1039	1	254	1.30480167014614e-05	0.8	321.1067647032
efficientnet_1040	1	254	1.30480167014614e-05	0.8	249.514878484544
efficientnet_1041	1	254	1.30480167014614e-05	0.8	100.285289938066
efficientnet_1042	1	254	1.30480167014614e-05	0.8	10982.3066982817
efficientnet_1043	1	254	1.30480167014614e-05	0.8	2721.24634948438
efficientnet_1044	1	254	1.30480167014614e-05	0.8	169.440896981455
efficientnet_1045	1	254	1.30480167014614e-05	0.8	119.907750546416
efficientnet_1046	1	254	1.30480167014614e-05	0.8	183.933297272433
efficientnet_1047	1	254	1.30480167014614e-05	0.8	94.6913547660593
efficientnet_1048	1	254	1.30480167014614e-05	0.8	514.969233078621
efficientnet_1049	1	254	1.30480167014614e-05	0.8	185566.240950611
efficientnet_1050	1	254	1.30480167014614e-05	0.8	995.958666606744
efficientnet_1051	1	254	1.30480167014614e-05	0.8	334.989569051863
efficientnet_1052	1	254	1.30480167014614e-05	0.8	7004.84618663231
efficientnet_1053	1	254	1.30480167014614e-05	0.8	167.548532846313
efficientnet_1054	1	254	1.30480167014614e-05	0.8	80.1056680596497
efficientnet_1055	1	254	1.30480167014614e-05	0.8	94.5815022301636
efficientnet_1056	1	254	1.30480167014614e-05	0.8	406.985355698878
efficientnet_1057	1	254	1.30480167014614e-05	0.8	30.318212027163
efficientnet_1058	1	254	1.30480167014614e-05	0.8	198.040356998204
efficientnet_1059	1	254	1.30480167014614e-05	0.8	106.438681664094
efficientnet_1060	1	254	1.30480167014614e-05	0.8	466.762248713004
efficientnet_1061	1	254	1.30480167014614e-05	0.8	387.001852069831
efficientnet_1062	1	254	1.30480167014614e-05	0.8	48.34045129413
efficientnet_1063	1	254	1.30480167014614e-05	0.8	437.778826298925
efficientnet_1064	1	254	1.30480167014614e-05	0.8	448.592542571185
efficientnet_1065	1	254	1.30480167014614e-05	0.8	39.2318900522851
efficientnet_1066	1	254	1.30480167014614e-05	0.8	478.565258054691
efficientnet_1067	1	254	1.30480167014614e-05	0.8	207.448684761076
efficientnet_1068	1	254	1.30480167014614e-05	0.8	78.4617856283403
efficientnet_1069	1	254	1.30480167014614e-05	0.8	526.564239081954
efficientnet_1070	1	254	1.30480167014614e-05	0.8	49.4129197984319
efficientnet_1071	1	254	1.30480167014614e-05	0.8	475.014232676324
efficientnet_1072	1	254	1.30480167014614e-05	0.8	67.4892010290864
efficientnet_1073	1	254	1.30480167014614e-05	0.8	361.555916216192
efficientnet_1074	1	254	1.30480167014614e-05	0.8	224.162425492875
efficientnet_1075	1	254	1.30480167014614e-05	0.8	629.041316789211
efficientnet_1076	1	254	1.30480167014614e-05	0.8	244.53187764049
efficientnet_1077	1	254	1.30480167014614e-05	0.8	660.738620826273
efficientnet_1078	1	254	1.30480167014614e-05	0.8	211.438633581216
efficientnet_1079	1	254	1.30480167014614e-05	0.8	304.410268220954
efficientnet_1080	1	254	1.30480167014614e-05	0.8	351.468494096257
efficientnet_1081	1	254	1.30480167014614e-05	0.8	159.592070706636
efficientnet_1082	1	254	1.30480167014614e-05	0.8	7588.97143599556
efficientnet_1083	1	254	1.30480167014614e-05	0.8	364.678610555611
efficientnet_1084	1	254	1.30480167014614e-05	0.8	62.2323793495979
efficientnet_1085	1	254	1.30480167014614e-05	0.8	1179.50980234018
efficientnet_1086	1	254	1.30480167014614e-05	0.8	314.564841302252
efficientnet_1087	1	254	1.30480167014614e-05	0.8	1049.27942687079
efficientnet_1088	1	254	1.30480167014614e-05	0.8	132.105623871953
efficientnet_1089	1	254	1.30480167014614e-05	0.8	137.36648794691
efficientnet_1090	1	254	1.30480167014614e-05	0.8	122.122443117201
efficientnet_1091	1	254	1.30480167014614e-05	0.8	438.834001011208
efficientnet_1092	1	254	1.30480167014614e-05	0.8	698.407579082625
efficientnet_1093	1	254	1.30480167014614e-05	0.8	129.487590977196
efficientnet_1094	1	254	1.30480167014614e-05	0.8	176.344786477865
efficientnet_1095	1	254	1.30480167014614e-05	0.8	15195.403416624
efficientnet_1096	1	254	1.30480167014614e-05	0.8	676.629177260839
efficientnet_1097	1	254	1.30480167014614e-05	0.8	98.2667029571597
efficientnet_1098	1	254	1.30480167014614e-05	0.8	194.794628081832
efficientnet_1099	1	254	1.30480167014614e-05	0.8	46.9508306708646
efficientnet_1100	1	254	1.30480167014614e-05	0.8	644.076115197324
efficientnet_1101	1	254	1.30480167014614e-05	0.8	184.182612402258
efficientnet_1102	1	254	1.30480167014614e-05	0.8	49.0106871547047
efficientnet_1103	1	254	1.30480167014614e-05	0.8	105.657708437211
efficientnet_1104	1	254	1.30480167014614e-05	0.8	4371.10082690386
efficientnet_1105	1	254	1.30480167014614e-05	0.8	2074.60197949165
efficientnet_1106	1	254	1.30480167014614e-05	0.8	310.559205216916
efficientnet_1107	1	254	1.30480167014614e-05	0.8	77.8189930015095
efficientnet_1108	1	254	1.30480167014614e-05	0.8	1575.02822458912
efficientnet_1109	1	254	1.30480167014614e-05	0.8	68.1251261707711
efficientnet_1110	1	254	1.30480167014614e-05	0.8	696.419547123396
efficientnet_1111	1	254	1.30480167014614e-05	0.8	607.455854010391
efficientnet_1112	1	254	1.30480167014614e-05	0.8	65.9527185281736
efficientnet_1113	1	254	1.30480167014614e-05	0.8	116.501679222352
efficientnet_1114	1	254	1.30480167014614e-05	0.8	252.024971094552
efficientnet_1115	1	254	1.30480167014614e-05	0.8	367.743412371475
efficientnet_1116	1	254	1.30480167014614e-05	0.8	93.6425711324197
efficientnet_1117	1	254	1.30480167014614e-05	0.8	48.797005548501
efficientnet_1118	1	254	1.30480167014614e-05	0.8	1276.15084560517
efficientnet_1119	1	254	1.30480167014614e-05	0.8	1120.61641331546
efficientnet_1120	1	254	1.30480167014614e-05	0.8	60.9878915859278
efficientnet_1121	1	254	1.30480167014614e-05	0.8	171.593567037541
efficientnet_1122	1	254	1.30480167014614e-05	0.8	40.225824915378
efficientnet_1123	1	254	1.30480167014614e-05	0.8	321.634971434757
efficientnet_1124	1	254	1.30480167014614e-05	0.8	90.7313179384431
efficientnet_1125	1	254	1.30480167014614e-05	0.8	378.132560008996
efficientnet_1126	1	254	1.30480167014614e-05	0.8	28.5628485484509
efficientnet_1127	1	254	1.30480167014614e-05	0.8	2079.15037272983
efficientnet_1128	1	254	1.30480167014614e-05	0.8	185.05383357761
efficientnet_1129	1	254	1.30480167014614e-05	0.8	187.148596724986
efficientnet_1130	1	254	1.30480167014614e-05	0.8	433.799383546803
efficientnet_1131	1	254	1.30480167014614e-05	0.8	97.5883460748416
efficientnet_1132	1	254	1.30480167014614e-05	0.8	314.864396435259
efficientnet_1133	1	254	1.30480167014614e-05	0.8	31090.341106809
efficientnet_1134	1	254	1.30480167014614e-05	0.8	511.270028749626
efficientnet_1135	1	254	1.30480167014614e-05	0.8	191.682337111194
efficientnet_1136	1	254	1.30480167014614e-05	0.8	2275.76893633501
efficientnet_1137	1	254	1.30480167014614e-05	0.8	91.3397662849358
efficientnet_1138	1	254	1.30480167014614e-05	0.8	67.7741095286029
efficientnet_1139	1	254	1.30480167014614e-05	0.8	117.262348815821
efficientnet_1140	1	254	1.30480167014614e-05	0.8	30.9898492432879
efficientnet_1141	1	254	1.30480167014614e-05	0.8	171.512340910817
efficientnet_1142	1	254	1.30480167014614e-05	0.8	71.0694492967688
efficientnet_1143	1	254	1.30480167014614e-05	0.8	171.054100012023
efficientnet_1144	1	254	1.30480167014614e-05	0.8	458.081548295708
efficientnet_1145	1	254	1.30480167014614e-05	0.8	656.205039909442
efficientnet_1146	1	254	1.30480167014614e-05	0.8	828.029125372984
efficientnet_1147	1	254	1.30480167014614e-05	0.8	1198.18261019284
efficientnet_1148	1	254	1.30480167014614e-05	0.8	2295.77682330207
efficientnet_1149	1	254	1.30480167014614e-05	0.8	87.0317960870611
efficientnet_1150	1	254	1.30480167014614e-05	0.8	77.4110863493482
efficientnet_1151	1	254	1.30480167014614e-05	0.8	107.057151879196
efficientnet_1152	1	254	1.30480167014614e-05	0.8	27949.7099155908
efficientnet_1153	1	254	1.30480167014614e-05	0.8	673.736467638722
efficientnet_1154	1	254	1.30480167014614e-05	0.8	398.078623646441
efficientnet_1155	1	254	1.30480167014614e-05	0.8	56.3121652866115
efficientnet_1156	1	254	1.30480167014614e-05	0.8	37.9540415370081
efficientnet_1157	1	254	1.30480167014614e-05	0.8	495.975121158342
efficientnet_1158	1	254	1.30480167014614e-05	0.8	248.391723300546
efficientnet_1159	1	254	1.30480167014614e-05	0.8	1488.0544056945
efficientnet_1160	1	254	1.30480167014614e-05	0.8	71.5260952523167
efficientnet_1161	1	254	1.30480167014614e-05	0.8	602.092991810149
efficientnet_1162	1	254	1.30480167014614e-05	0.8	110.026364964991
efficientnet_1163	1	254	1.30480167014614e-05	0.8	317.339489108498
efficientnet_1164	1	254	1.30480167014614e-05	0.8	49.7669790207671
efficientnet_1165	1	254	1.30480167014614e-05	0.8	128.809110592954
efficientnet_1166	1	254	1.30480167014614e-05	0.8	357.206681900066
efficientnet_1167	1	254	1.30480167014614e-05	0.8	1480.32677992628
efficientnet_1168	1	254	1.30480167014614e-05	0.8	221.575539570681
efficientnet_1169	1	254	1.30480167014614e-05	0.8	77.1296909944045
efficientnet_1170	1	254	1.30480167014614e-05	0.8	787.84076618491
efficientnet_1171	1	254	1.30480167014614e-05	0.8	158.801752221381
efficientnet_1172	1	254	1.30480167014614e-05	0.8	65.6588030484565
efficientnet_1173	1	254	1.30480167014614e-05	0.8	69.4489705954228
efficientnet_1174	1	254	1.30480167014614e-05	0.8	252.411202470878
efficientnet_1175	1	254	1.30480167014614e-05	0.8	19300.0987670731
efficientnet_1176	1	254	1.30480167014614e-05	0.8	228.208125296848
efficientnet_1177	1	254	1.30480167014614e-05	0.8	707.106620292657
efficientnet_1178	1	254	1.30480167014614e-05	0.8	128.301495855276
efficientnet_1179	1	254	1.30480167014614e-05	0.8	1318.42038477744
efficientnet_1180	1	254	1.30480167014614e-05	0.8	85.337799362195
efficientnet_1181	1	254	1.30480167014614e-05	0.8	198.359178628356
efficientnet_1182	1	254	1.30480167014614e-05	0.8	93.8423077387036
efficientnet_1183	1	254	1.30480167014614e-05	0.8	100.687425782971
efficientnet_1184	1	254	1.30480167014614e-05	0.8	248.870037068433
efficientnet_1185	1	254	1.30480167014614e-05	0.8	76.3612643359253
efficientnet_1186	1	254	1.30480167014614e-05	0.8	160.628254352168
efficientnet_1187	1	254	1.30480167014614e-05	0.8	396.442744312981
efficientnet_1188	1	254	1.30480167014614e-05	0.8	3711.55122540601
efficientnet_1189	1	254	1.30480167014614e-05	0.8	1894.08764860945
efficientnet_1190	1	254	1.30480167014614e-05	0.8	45.2996891647209
efficientnet_1191	1	254	1.30480167014614e-05	0.8	269.855354502578
efficientnet_1192	1	254	1.30480167014614e-05	0.8	1548.8250007824
efficientnet_1193	1	254	1.30480167014614e-05	0.8	539.657224183816
efficientnet_1194	1	254	1.30480167014614e-05	0.8	95.2098946590046
efficientnet_1195	1	254	1.30480167014614e-05	0.8	227.078364018751
efficientnet_1196	1	254	1.30480167014614e-05	0.8	776.064927083932
efficientnet_1197	1	254	1.30480167014614e-05	0.8	900.615815971866
efficientnet_1198	1	254	1.30480167014614e-05	0.8	453.454133374035
efficientnet_1199	1	254	1.30480167014614e-05	0.8	36.3458051104772
efficientnet_1200	1	254	1.30480167014614e-05	0.8	58.5343255556034
efficientnet_1201	1	254	1.30480167014614e-05	0.8	67.5587323062397
efficientnet_1202	1	254	1.30480167014614e-05	0.8	47.8303157901321
efficientnet_1203	1	254	1.30480167014614e-05	0.8	333.241750295652
efficientnet_1204	1	254	1.30480167014614e-05	0.8	86.7994065451554
efficientnet_1205	1	254	1.30480167014614e-05	0.8	596.202999617717
efficientnet_1206	1	254	1.30480167014614e-05	0.8	155.831543127275
efficientnet_1207	1	254	1.30480167014614e-05	0.8	119.511806749778
efficientnet_1208	1	254	1.30480167014614e-05	0.8	39.2890965834858
efficientnet_1209	1	254	1.30480167014614e-05	0.8	351.397393491359
efficientnet_1210	1	254	1.30480167014614e-05	0.8	1461.62286901555
efficientnet_1211	1	254	1.30480167014614e-05	0.8	384.638677314973
efficientnet_1212	1	254	1.30480167014614e-05	0.8	188.029966672382
efficientnet_1213	1	254	1.30480167014614e-05	0.8	69.4237784464392
